year,Film,url_tried,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,longitud,imdb_url,url_used,found,error
1977.0,Star Wars,https://letterboxd.com/film/star-wars-1977,8.6,"['Action Epic', 'Adventure Epic', 'Dystopian Sci-Fi', 'Epic', 'Fantasy Epic', 'Quest', 'Sci-Fi Epic', 'Space Sci-Fi', 'Sword & Sorcery', 'Action']",['Mark HamillHarrison FordCarrie Fisher'],2.2K,215.0,90.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076759/,https://letterboxd.com/film/star-wars-1977,True,
1977.0,The Turning Point,https://letterboxd.com/film/the-turning-point-1977,6.8,"['Drama', 'Music', 'Romance']",['Anne BancroftShirley MacLaineTom Skerritt'],40,18.0,68.0,41,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0076843/,https://letterboxd.com/film/the-turning-point-1977,True,
1978.0,The Deer Hunter,https://letterboxd.com/film/the-deer-hunter-1978,8.1,"['Epic', 'War Epic', 'Drama', 'War']",['Robert De NiroJohn CazaleJohn Savage'],1.3K,139.0,90.0,58,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077416/,https://letterboxd.com/film/the-deer-hunter,True,
1978.0,Coming Home,https://letterboxd.com/film/coming-home-1978,7.3,"['Period Drama', 'Psychological Drama', 'Drama', 'Romance', 'War']",['Jane FondaJon VoightBruce Dern'],98,66.0,61.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077362/,https://letterboxd.com/film/coming-home,True,
1978.0,Midnight Express,https://letterboxd.com/film/midnight-express-1978,7.5,"['Dark Comedy', 'Prison Drama', 'Biography', 'Crime', 'Drama', 'Thriller']",['Brad DavisIrene MiracleBo Hopkins'],331,75.0,59.0,23,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0077928/,https://letterboxd.com/film/midnight-express,True,
1978.0,An Unmarried Woman,https://letterboxd.com/film/an-unmarried-woman-1978,7.2,"['Quirky Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Jill ClayburghAlan BatesMichael Murphy'],65,26.0,79.0,33,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078444/,https://letterboxd.com/film/an-unmarried-woman,True,
1979.0,Kramer vs. Kramer,https://letterboxd.com/film/kramer-vs-kramer-1979,7.8,['Drama'],['Dustin HoffmanMeryl StreepJane Alexander'],293,100.0,77.0,37,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0079417/,https://letterboxd.com/film/kramer-vs-kramer,True,
1979.0,All That Jazz,https://letterboxd.com/film/all-that-jazz-1979,7.8,"['Dark Comedy', 'Showbiz Drama', 'Tragedy', 'Drama', 'Music', 'Musical']",['Roy ScheiderJessica LangeAnn Reinking'],214,84.0,72.0,95,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078754/,https://letterboxd.com/film/all-that-jazz,True,
1979.0,Apocalypse Now,https://letterboxd.com/film/apocalypse-now-1979,8.4,"['Adventure Epic', 'Epic', 'Hard-boiled Detective', 'Psychological Drama', 'Quest', 'Suspense Mystery', 'War Epic', 'Drama', 'Mystery', 'War']",['Marlon BrandoMartin SheenRobert Duvall'],1.5K,301.0,94.0,63,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078788/,https://letterboxd.com/film/apocalypse-now,True,
1979.0,Breaking Away,https://letterboxd.com/film/breaking-away-1979,7.7,"['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama', 'Sport']",['Dennis ChristopherDennis QuaidDaniel Stern'],139,71.0,91.0,44,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0078902/,https://letterboxd.com/film/breaking-away,True,
1979.0,Norma Rae,https://letterboxd.com/film/norma-rae-1979,7.3,"['Workplace Drama', 'Drama']",['Sally FieldBeau BridgesRon Leibman'],69,40.0,61.0,50,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0079638/,https://letterboxd.com/film/norma-rae,True,
1980.0,Ordinary People,https://letterboxd.com/film/ordinary-people-1980,7.7,"['Psychological Drama', 'Drama']",['Donald SutherlandMary Tyler MooreJudd Hirsch'],392,93.0,86.0,49,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0081283/,https://letterboxd.com/film/ordinary-people,True,
1980.0,Coal Miner's Daughter,https://letterboxd.com/film/coal-miners-daughter-1980,7.5,"['Biography', 'Drama', 'Music']",['Sissy SpacekTommy Lee JonesLevon Helm'],118,57.0,84.0,65,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080549/,https://letterboxd.com/film/coal-miners-daughter,True,
1980.0,The Elephant Man,https://letterboxd.com/film/the-elephant-man-1980,8.2,"['Docudrama', 'Period Drama', 'Tragedy', 'Biography', 'Drama']",['Anthony HopkinsJohn HurtAnne Bancroft'],585,190.0,78.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080678/,https://letterboxd.com/film/the-elephant-man,True,
1980.0,Raging Bull,https://letterboxd.com/film/raging-bull-1980,8.1,"['Boxing', 'Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['Robert De NiroCathy MoriartyJoe Pesci'],725,162.0,90.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0081398/,https://letterboxd.com/film/raging-bull-1980,True,
1979.0,Tess,https://letterboxd.com/film/tess-1980,7.3,"['Period Drama', 'Tragic Romance', 'Drama', 'Romance']",['John CollinTony ChurchNastassja Kinski'],109,75.0,82.0,47,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080009/,https://letterboxd.com/film/tess,True,
1981.0,Chariots of Fire,https://letterboxd.com/film/chariots-of-fire-1981,7.1,"['Docudrama', 'Period Drama', 'Biography', 'Drama', 'Sport']",['Nicholas FarrellNigel HaversIan Charleson'],317,101.0,78.0,81,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082158/,https://letterboxd.com/film/chariots-of-fire,True,
1980.0,Atlantic City,https://letterboxd.com/film/atlantic-city-1981,7.3,"['Caper', 'Psychological Drama', 'Crime', 'Drama', 'Romance']",['Burt LancasterSusan SarandonKate Reid'],92,53.0,85.0,33,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0080388/,https://letterboxd.com/film/atlantic-city,True,
1981.0,On Golden Pond,https://letterboxd.com/film/on-golden-pond-1981,7.6,"['Coming-of-Age', 'Psychological Drama', 'Drama']",['Katharine HepburnHenry FondaJane Fonda'],174,53.0,68.0,8,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082846/,https://letterboxd.com/film/on-golden-pond,True,
1981.0,Raiders of the Lost Ark,https://letterboxd.com/film/raiders-of-the-lost-ark-1981,8.4,"['Action Epic', 'Adventure Epic', 'Desert Adventure', 'Epic', 'Globetrotting Adventure', 'Quest', 'Action', 'Adventure']",['Harrison FordKaren AllenPaul Freeman'],1.2K,197.0,86.0,71,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082971/,https://letterboxd.com/film/raiders-of-the-lost-ark-1981,True,
1981.0,Reds,https://letterboxd.com/film/reds-1981,7.3,"['Epic', 'Historical Epic', 'Romantic Epic', 'Biography', 'Drama', 'History', 'Romance']",['Warren BeattyDiane KeatonEdward Herrmann'],164,67.0,76.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0082979/,https://letterboxd.com/film/reds,True,
1982.0,Gandhi,https://letterboxd.com/film/gandhi-1982,8.0,"['Docudrama', 'Epic', 'Period Drama', 'Biography', 'Drama', 'History']",['Ben KingsleyRohini HattangadiRoshan Seth'],363,111.0,79.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0083987/,https://letterboxd.com/film/gandhi,True,
1982.0,E.T. the Extra-Terrestrial,https://letterboxd.com/film/et-the-extra-terrestrial-1982,7.9,"['Alien Invasion', 'Coming-of-Age', 'Space Sci-Fi', 'Adventure', 'Family', 'Sci-Fi']",['Dee WallaceHenry ThomasPeter Coyote'],767,227.0,92.0,41,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0083866/,https://letterboxd.com/film/et-the-extra-terrestrial,True,
1982.0,Missing,https://letterboxd.com/film/missing-1982,7.7,"['Political Thriller', 'Tragedy', 'Biography', 'Drama', 'History', 'Mystery', 'Thriller']",['Jack LemmonSissy SpacekMelanie Mayron'],124,78.0,78.0,50,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084335/,https://letterboxd.com/film/missing,True,
1982.0,Tootsie,https://letterboxd.com/film/tootsie-1982,7.4,"['Farce', 'High-Concept Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['Dustin HoffmanJessica LangeTeri Garr'],284,89.0,88.0,69,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084805/,https://letterboxd.com/film/tootsie,True,
1982.0,The Verdict,https://letterboxd.com/film/the-verdict-1982,7.7,"['Legal Drama', 'Drama']",['Paul NewmanCharlotte RamplingJack Warden'],245,98.0,77.0,47,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0084855/,https://letterboxd.com/film/the-verdict-1982,True,
1983.0,Terms of Endearment,https://letterboxd.com/film/terms-of-endearment-1983,7.4,"['Comedy', 'Drama']",['Shirley MacLaineDebra WingerJack Nicholson'],262,58.0,79.0,45,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086425/,https://letterboxd.com/film/terms-of-endearment,True,
1983.0,The Big Chill,https://letterboxd.com/film/the-big-chill-1983,7.1,"['Comedy', 'Drama']",['Tom BerengerGlenn CloseJeff Goldblum'],252,63.0,61.0,18,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0085244/,https://letterboxd.com/film/the-big-chill,True,
1983.0,The Dresser,https://letterboxd.com/film/the-dresser-1983,7.4,['Drama'],['Albert FinneyTom CourtenayEdward Fox'],48,23.0,,29,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0085461/,https://letterboxd.com/film/the-dresser,True,
1983.0,The Right Stuff,https://letterboxd.com/film/the-right-stuff-1983,7.8,"['Epic', 'Historical Epic', 'Adventure', 'Biography', 'Drama', 'History']",['Sam ShepardScott GlennEd Harris'],233,63.0,91.0,91,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086197/,https://letterboxd.com/film/the-right-stuff,True,
1983.0,Tender Mercies,https://letterboxd.com/film/tender-mercies-1983,7.3,"['Drama', 'Music']",['Robert DuvallTess HarperBetty Buckley'],100,43.0,76.0,44,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086423/,https://letterboxd.com/film/tender-mercies,True,
1984.0,Amadeus,https://letterboxd.com/film/amadeus-1984,8.4,"['Costume Drama', 'Epic', 'Period Drama', 'Tragedy', 'Biography', 'Drama', 'Music']",['F. Murray AbrahamTom HulceElizabeth Berridge'],800,130.0,87.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0086879/,https://letterboxd.com/film/amadeus,True,
1984.0,The Killing Fields,https://letterboxd.com/film/the-killing-fields-1984,7.8,"['Docudrama', 'Biography', 'Drama', 'History', 'War']",['Sam WaterstonHaing S. NgorJohn Malkovich'],253,56.0,76.0,31,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087553/,https://letterboxd.com/film/the-killing-fields,True,
1984.0,A Passage to India,https://letterboxd.com/film/a-passage-to-india-1984,7.3,"['Historical Epic', 'Period Drama', 'Adventure', 'Drama', 'History']",['Judy DavisVictor BanerjeePeggy Ashcroft'],135,60.0,78.0,38,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087892/,https://letterboxd.com/film/a-passage-to-india,True,
1984.0,Places in the Heart,https://letterboxd.com/film/places-in-the-heart-1984,7.4,"['Coming-of-Age', 'Period Drama', 'Drama']",['Sally FieldLindsay CrouseEd Harris'],84,36.0,70.0,39,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0087921/,https://letterboxd.com/film/places-in-the-heart,True,
1984.0,A Soldier's Story,https://letterboxd.com/film/a-soldiers-story-1984,7.2,"['Psychological Drama', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'War']",['Howard E. Rollins Jr.Adolph CaesarArt Evans'],72,36.0,66.0,38,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0088146/,https://letterboxd.com/film/a-soldiers-story,True,
1985.0,Out of Africa,https://letterboxd.com/film/out-of-africa-1985,7.2,"['Epic', 'Period Drama', 'Romantic Epic', 'Biography', 'Drama', 'Romance']",['Meryl StreepRobert RedfordKlaus Maria Brandauer'],297,70.0,69.0,35,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089755/,https://letterboxd.com/film/out-of-africa,True,
1985.0,The Color Purple,https://letterboxd.com/film/the-color-purple-1985,7.7,"['Epic', 'Period Drama', 'Drama']",['Danny GloverWhoopi GoldbergMargaret Avery'],291,84.0,78.0,60,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0088939/,https://letterboxd.com/film/the-color-purple,True,
1985.0,Kiss of the Spider Woman,https://letterboxd.com/film/kiss-of-the-spider-woman-1985,7.3,"['Psychological Drama', 'Drama']",['William HurtRaul JuliaSonia Braga'],75,52.0,80.0,41,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089424/,https://letterboxd.com/film/kiss-of-the-spider-woman,True,
1985.0,Prizzi's Honor,https://letterboxd.com/film/prizzis-honor-1985,6.7,"['Gangster', 'Romantic Comedy', 'Comedy', 'Crime', 'Drama', 'Romance']",['Jack NicholsonKathleen TurnerRobert Loggia'],113,42.0,84.0,69,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0089841/,https://letterboxd.com/film/prizzis-honor,True,
1986.0,Platoon,https://letterboxd.com/film/platoon-1986,8.1,"['Drama', 'War']",['Keith DavidForest WhitakerFrancesco Quinn'],745,150.0,92.0,50,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091763/,https://letterboxd.com/film/platoon,True,
1986.0,Children of a Lesser God,https://letterboxd.com/film/children-of-a-lesser-god-1986,7.2,"['Drama', 'Romance']",['William HurtMarlee MatlinPiper Laurie'],82,32.0,80.0,36,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0090830/,https://letterboxd.com/film/children-of-a-lesser-god,True,
1986.0,Hannah and Her Sisters,https://letterboxd.com/film/hannah-and-her-sisters-1986,7.8,"['Comedy', 'Drama']",['Barbara HersheyCarrie FisherMichael Caine'],221,91.0,90.0,68,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091167/,https://letterboxd.com/film/hannah-and-her-sisters,True,
1986.0,The Mission,https://letterboxd.com/film/the-mission-1986,7.4,"['Historical Epic', 'Jungle Adventure', 'Period Drama', 'Tragedy', 'Adventure', 'Drama', 'History']",['Robert De NiroJeremy IronsRay McAnally'],288,66.0,55.0,30,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091530/,https://letterboxd.com/film/the-mission,True,
1985.0,A Room with a View,https://letterboxd.com/film/a-room-with-a-view-1986,7.2,"['Period Drama', 'Drama', 'Romance']",['Maggie SmithHelena Bonham CarterDenholm Elliott'],148,55.0,83.0,34,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0091867/,https://letterboxd.com/film/a-room-with-a-view,True,
1987.0,The Last Emperor,https://letterboxd.com/film/the-last-emperor-1987,7.7,"['Docudrama', 'Historical Epic', 'Period Drama', 'Biography', 'Drama', 'History']","[""John LoneJoan ChenPeter O'Toole""]",223,81.0,76.0,64,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0093389/,https://letterboxd.com/film/the-last-emperor,True,
1987.0,Broadcast News,https://letterboxd.com/film/broadcast-news-1987,7.3,"['Romantic Comedy', 'Satire', 'Workplace Drama', 'Comedy', 'Drama', 'Romance']",['William HurtAlbert BrooksHolly Hunter'],164,79.0,84.0,81,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0092699/,https://letterboxd.com/film/broadcast-news,True,
1987.0,Fatal Attraction,https://letterboxd.com/film/fatal-attraction-1987,6.9,"['Erotic Thriller', 'Psychological Thriller', 'Drama', 'Thriller']",['Michael DouglasGlenn CloseAnne Archer'],343,122.0,67.0,53,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0093010/,https://letterboxd.com/film/fatal-attraction,True,
1987.0,Hope and Glory,https://letterboxd.com/film/hope-and-glory-1987,7.3,"['Period Drama', 'Comedy', 'Drama', 'Romance']",['Sebastian Rice-EdwardsGeraldine MuirSarah Miles'],102,35.0,86.0,42,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0093209/,https://letterboxd.com/film/hope-and-glory,True,
1987.0,Moonstruck,https://letterboxd.com/film/moonstruck-1987,7.2,"['Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['CherNicolas CageVincent Gardenia'],238,95.0,83.0,59,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0093565/,https://letterboxd.com/film/moonstruck,True,
1988.0,Rain Man,https://letterboxd.com/film/rain-man-1988,8.0,"['Road Trip', 'Drama']",['Dustin HoffmanTom CruiseValeria Golino'],576,115.0,65.0,68,(133 min),https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0095953/,https://letterboxd.com/film/rain-man,True,
1988.0,The Accidental Tourist,https://letterboxd.com/film/the-accidental-tourist-1988,6.7,"['Quirky Comedy', 'Romantic Comedy', 'Comedy', 'Drama', 'Romance']",['William HurtKathleen TurnerGeena Davis'],122,42.0,52.0,32,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0094606/,https://letterboxd.com/film/the-accidental-tourist,True,
1988.0,Dangerous Liaisons,https://letterboxd.com/film/dangerous-liaisons-1988,7.5,"['Dark Romance', 'Period Drama', 'Psychological Drama', 'Romantic Epic', 'Steamy Romance', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance']",['Glenn CloseJohn MalkovichMichelle Pfeiffer'],186,42.0,74.0,22,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0094947/,https://letterboxd.com/film/dangerous-liaisons,True,
1988.0,Mississippi Burning,https://letterboxd.com/film/mississippi-burning-1988,7.8,"['Period Drama', 'Suspense Mystery', 'Tragedy', 'Crime', 'Drama', 'Mystery', 'Thriller']",['Gene HackmanWillem DafoeFrances McDormand'],277,64.0,65.0,87,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0095647/,https://letterboxd.com/film/mississippi-burning,True,
1988.0,Working Girl,https://letterboxd.com/film/working-girl-1988,6.8,"['Romantic Comedy', 'Workplace Drama', 'Comedy', 'Drama', 'Romance']",['Harrison FordSigourney WeaverMelanie Griffith'],185,65.0,73.0,71,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0096463/,https://letterboxd.com/film/working-girl,True,
1989.0,Driving Miss Daisy,https://letterboxd.com/film/driving-miss-daisy-1989,7.3,"['Period Drama', 'Comedy', 'Drama']",['Morgan FreemanJessica TandyDan Aykroyd'],227,74.0,81.0,25,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0097239/,https://letterboxd.com/film/driving-miss-daisy,True,
1989.0,Born on the Fourth of July,https://letterboxd.com/film/born-on-the-fourth-of-july-1989,7.2,"['Docudrama', 'Epic', 'Biography', 'Drama', 'War']",['Tom CruiseBryan LarkinRaymond J. Barry'],249,59.0,75.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0096969/,https://letterboxd.com/film/born-on-the-fourth-of-july,True,
1989.0,Dead Poets Society,https://letterboxd.com/film/dead-poets-society-1989,8.1,"['Coming-of-Age', 'Teen Drama', 'Comedy', 'Drama']",['Robin WilliamsRobert Sean LeonardEthan Hawke'],982,131.0,79.0,61,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0097165/,https://letterboxd.com/film/dead-poets-society,True,
1989.0,Field of Dreams,https://letterboxd.com/film/field-of-dreams-1989,7.5,"['Baseball', 'Supernatural Fantasy', 'Drama', 'Family', 'Fantasy', 'Sport']",['Kevin CostnerAmy MadiganGaby Hoffmann'],443,61.0,57.0,59,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0097351/,https://letterboxd.com/film/field-of-dreams,True,
1989.0,My Left Foot,https://letterboxd.com/film/my-left-foot-1989,7.8,"['Biography', 'Drama']",['Daniel Day-LewisBrenda FrickerAlison Whelan'],135,62.0,97.0,69,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0097937/,https://letterboxd.com/film/my-left-foot,True,
1990.0,Dances With Wolves,https://letterboxd.com/film/dances-with-wolves-1990,8.0,"['Costume Drama', 'Epic', 'Period Drama', 'Western Epic', 'Adventure', 'Drama', 'Western']",['Kevin CostnerMary McDonnellGraham Greene'],665,75.0,72.0,59,(181 min),https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0099348/,https://letterboxd.com/film/dances-with-wolves,True,
1990.0,Awakenings,https://letterboxd.com/film/awakenings-1990,7.8,"['Medical Drama', 'Biography', 'Drama']",['Robert De NiroRobin WilliamsJulie Kavner'],309,53.0,74.0,71,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0099077/,https://letterboxd.com/film/awakenings,True,
1990.0,The Godfather Part III,https://letterboxd.com/film/the-godfather-part-iii-1990,7.6,"['Epic', 'Gangster', 'Crime', 'Drama']",['Al PacinoDiane KeatonTalia Shire'],907,155.0,60.0,99+,(162 min),https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0099674/,https://letterboxd.com/film/the-godfather-part-iii,True,
1990.0,Goodfellas,https://letterboxd.com/film/goodfellas-1990,8.7,"['Docudrama', 'Gangster', 'True Crime', 'Biography', 'Crime', 'Drama']",['Robert De NiroRay LiottaJoe Pesci'],1.8K,150.0,92.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0099685/,https://letterboxd.com/film/goodfellas,True,
1991.0,The Silence of the Lambs,https://letterboxd.com/film/the-silence-of-the-lambs-1991,8.6,"['Police Procedural', 'Psychological Drama', 'Psychological Horror', 'Psychological Thriller', 'Serial Killer', 'Crime', 'Drama', 'Horror', 'Thriller']",['Jodie FosterAnthony HopkinsScott Glenn'],1.8K,230.0,86.0,69,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0102926/,https://letterboxd.com/film/the-silence-of-the-lambs,True,
1991.0,Beauty and the Beast,https://letterboxd.com/film/beauty-and-the-beast-1991,8.0,"['Dark Fantasy', 'Epic', 'Fairy Tale', 'Fantasy Epic', 'Hand-Drawn Animation', 'Romantic Epic', 'Animation', 'Family', 'Fantasy', 'Musical']",['Robby BensonJesse CortiRex Everhart'],543,169.0,95.0,56,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0101414/,https://letterboxd.com/film/beauty-and-the-beast-1991,True,
1991.0,Bugsy,https://letterboxd.com/film/bugsy-1991,6.8,"['Dark Comedy', 'True Crime', 'Biography', 'Crime', 'Drama']",['Warren BeattyAnnette BeningHarvey Keitel'],96,57.0,80.0,70,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0101516/,https://letterboxd.com/film/bugsy,True,
1991.0,JFK,https://letterboxd.com/film/jfk-1991,8.0,"['Legal Drama', 'Legal Thriller', 'Political Drama', 'Political Thriller', 'Drama', 'History', 'Thriller']",['Sally KirklandAnthony RamirezGary Taggart'],585,83.0,72.0,99+,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0102138/,https://letterboxd.com/film/jfk,True,
