year,classification_rating,rating,keywords,stars,user_reviews,critic_reviews,metascore,cast_number,budget,revenue,opening_weekend,longitud,imdb_url,Film,url_tried,url_used,found,error,film_key_from_url_tried,film_key_from_url_used,film_key_from_url,film_key_from_name,name_only,film_key
1955.0,,7.6,"['Period Drama', 'Comedy', 'Drama', 'War']",['Henry FondaJames CagneyWilliam Powell'],121,37.0,72.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0048380/,Mister Roberts,https://letterboxd.com/film/mister-roberts-1955,https://letterboxd.com/film/mister-roberts,True,,mister-roberts-1955,mister-roberts,mister-roberts-1955,mister-roberts-1955,mister-roberts,mister-roberts-1955
1955.0,,7.0,"['Drama', 'Romance']",['William HoldenKim NovakBetty Field'],170,70.0,,30,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0048491/,Picnic,https://letterboxd.com/film/picnic-1955,https://letterboxd.com/film/picnic,True,,picnic-1955,picnic,picnic-1955,picnic-1955,picnic,picnic-1955
1955.0,,6.9,"['Comedy', 'Drama', 'Romance']",['Anna MagnaniBurt LancasterMarisa Pavan'],51,27.0,,30,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0048563/,The Rose Tattoo,https://letterboxd.com/film/the-rose-tattoo-1955,https://letterboxd.com/film/the-rose-tattoo,True,,the-rose-tattoo-1955,the-rose-tattoo,the-rose-tattoo-1955,the-rose-tattoo-1955,the-rose-tattoo,the-rose-tattoo-1955
1956.0,,6.7,"['Adventure Epic', 'Globetrotting Adventure', 'Adventure', 'Comedy', 'Family', 'Romance']",['CantinflasFinlay CurrieRobert Morley'],187,40.0,69.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0048960/,Around the World in 80 Days,https://letterboxd.com/film/around-the-world-in-80-days-1956,https://letterboxd.com/film/around-the-world-in-80-days-1956,True,,around-the-world-in-80-days-1956,around-the-world-in-80-days-1956,around-the-world-in-80-days-1956,around-the-world-in-80-days-1956,around-the-world-in-80-days,around-the-world-in-80-days-1956
1956.0,,7.3,"['Drama', 'Family', 'Romance', 'War', 'Western']",['Gary CooperDorothy McGuireAnthony Perkins'],87,38.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0049233/,Friendly Persuasion,https://letterboxd.com/film/friendly-persuasion-1956,https://letterboxd.com/film/friendly-persuasion,True,,friendly-persuasion-1956,friendly-persuasion,friendly-persuasion-1956,friendly-persuasion-1956,friendly-persuasion,friendly-persuasion-1956
1956.0,,7.6,"['Epic', 'Western Epic', 'Drama', 'Western']",['Elizabeth TaylorRock HudsonJames Dean'],233,130.0,84.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0049261/,Giant,https://letterboxd.com/film/giant-1956,https://letterboxd.com/film/giant,True,,giant-1956,giant,giant-1956,giant-1956,giant,giant-1956
1956.0,,7.4,"['Classic Musical', 'Period Drama', 'Biography', 'Drama', 'Musical', 'Romance']",['Deborah KerrYul BrynnerRita Moreno'],124,27.0,72.0,69,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0049408/,The King and I,https://letterboxd.com/film/the-king-and-i-1956,https://letterboxd.com/film/the-king-and-i,True,,the-king-and-i-1956,the-king-and-i,the-king-and-i-1956,the-king-and-i-1956,the-king-and-i,the-king-and-i-1956
1956.0,,7.9,"['Adventure Epic', 'Desert Adventure', 'Epic', 'Period Drama', 'Adventure', 'Drama', 'Family', 'History']",['Charlton HestonYul BrynnerAnne Baxter'],383,68.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0049833/,The Ten Commandments,https://letterboxd.com/film/the-ten-commandments-1956,https://letterboxd.com/film/the-ten-commandments-1956,True,,the-ten-commandments-1956,the-ten-commandments-1956,the-ten-commandments-1956,the-ten-commandments-1956,the-ten-commandments,the-ten-commandments-1956
1957.0,,8.1,"['Jungle Adventure', 'War Epic', 'Adventure', 'Drama', 'War']",['William HoldenAlec GuinnessJack Hawkins'],417,119.0,88.0,22,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0050212/,The Bridge on the River Kwai,https://letterboxd.com/film/the-bridge-on-the-river-kwai-1957,https://letterboxd.com/film/the-bridge-on-the-river-kwai,True,,the-bridge-on-the-river-kwai-1957,the-bridge-on-the-river-kwai,the-bridge-on-the-river-kwai-1957,the-bridge-on-the-river-kwai-1957,the-bridge-on-the-river-kwai,the-bridge-on-the-river-kwai-1957
1957.0,,9.0,"['Legal Drama', 'Psychological Drama', 'Crime', 'Drama']",['Martin BalsamJohn FiedlerLee J. Cobb'],2.3K,176.0,97.0,18,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0050083/,12 Angry Men,https://letterboxd.com/film/12-angry-men-1957,https://letterboxd.com/film/12-angry-men,True,,12-angry-men-1957,12-angry-men,12-angry-men-1957,12-angry-men-1957,12-angry-men,12-angry-men-1957
1957.0,,7.2,"['Crime', 'Drama', 'Mystery', 'Romance']",['Lana TurnerLee PhilipsLloyd Nolan'],107,38.0,63.0,55,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0050839/,Peyton Place,https://letterboxd.com/film/peyton-place-1957,https://letterboxd.com/film/peyton-place,True,,peyton-place-1957,peyton-place,peyton-place-1957,peyton-place-1957,peyton-place,peyton-place-1957
1957.0,,7.0,"['Period Drama', 'Drama', 'Romance']",['Marlon BrandoPatricia OwensJames Garner'],68,34.0,,31,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0050933/,Sayonara,https://letterboxd.com/film/sayonara-1957,https://letterboxd.com/film/sayonara,True,,sayonara-1957,sayonara,sayonara-1957,sayonara-1957,sayonara,sayonara-1957
1957.0,,8.4,"['Legal Drama', 'Legal Thriller', 'Whodunnit', 'Crime', 'Drama', 'Mystery', 'Thriller']",['Tyrone PowerMarlene DietrichCharles Laughton'],407,94.0,76.0,83,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0051201/,Witness for the Prosecution,https://letterboxd.com/film/witness-for-the-prosecution-1957,https://letterboxd.com/film/witness-for-the-prosecution-1957,True,,witness-for-the-prosecution-1957,witness-for-the-prosecution-1957,witness-for-the-prosecution-1957,witness-for-the-prosecution-1957,witness-for-the-prosecution,witness-for-the-prosecution-1957
1958.0,,6.6,"['Classic Musical', 'Comedy', 'Musical', 'Romance']",['Leslie CaronMaurice ChevalierLouis Jourdan'],167,62.0,82.0,36,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0051658/,Gigi,https://letterboxd.com/film/gigi-1958,https://letterboxd.com/film/gigi,True,,gigi-1958,gigi,gigi-1958,gigi-1958,gigi,gigi-1958
1958.0,,7.9,"['Screwball Comedy', 'Comedy', 'Drama', 'Romance']",['Rosalind RussellForrest TuckerCoral Browne'],144,23.0,,96,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0051383/,Auntie Mame,https://letterboxd.com/film/auntie-mame-1958,https://letterboxd.com/film/auntie-mame,True,,auntie-mame-1958,auntie-mame,auntie-mame-1958,auntie-mame-1958,auntie-mame,auntie-mame-1958
1958.0,,7.9,"['Psychological Drama', 'Drama']",['Elizabeth TaylorPaul NewmanBurl Ives'],213,96.0,84.0,19,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0051459/,Cat on a Hot Tin Roof,https://letterboxd.com/film/cat-on-a-hot-tin-roof-1958,https://letterboxd.com/film/cat-on-a-hot-tin-roof,True,,cat-on-a-hot-tin-roof-1958,cat-on-a-hot-tin-roof,cat-on-a-hot-tin-roof-1958,cat-on-a-hot-tin-roof-1958,cat-on-a-hot-tin-roof,cat-on-a-hot-tin-roof-1958
1958.0,,7.5,"['Caper', 'Prison Drama', 'Crime', 'Drama']",['Tony CurtisSidney PoitierCara Williams'],110,53.0,69.0,24,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0051525/,The Defiant Ones,https://letterboxd.com/film/the-defiant-ones-1958,https://letterboxd.com/film/the-defiant-ones,True,,the-defiant-ones-1958,the-defiant-ones,the-defiant-ones-1958,the-defiant-ones-1958,the-defiant-ones,the-defiant-ones-1958
1958.0,,7.3,"['Drama', 'Romance']",['Rita HayworthDeborah KerrDavid Niven'],100,23.0,68.0,13,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0052182/,Separate Tables,https://letterboxd.com/film/separate-tables-1958,https://letterboxd.com/film/separate-tables,True,,separate-tables-1958,separate-tables,separate-tables-1958,separate-tables-1958,separate-tables,separate-tables-1958
1959.0,,8.1,"['Adventure Epic', 'Epic', 'Period Drama', 'Sword & Sandal', 'Adventure', 'Drama']",['Charlton HestonJack HawkinsHaya Harareet'],548,101.0,90.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0052618/,Ben-Hur,https://letterboxd.com/film/ben-hur-1959,https://letterboxd.com/film/ben-hur-1959,True,,ben-hur-1959,ben-hur-1959,ben-hur-1959,ben-hur-1959,ben-hur,ben-hur-1959
1959.0,,8.0,"['Legal Drama', 'Drama', 'Mystery']",['James StewartLee RemickBen Gazzara'],296,128.0,95.0,29,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0052561/,Anatomy of a Murder,https://letterboxd.com/film/anatomy-of-a-murder-1959,https://letterboxd.com/film/anatomy-of-a-murder,True,,anatomy-of-a-murder-1959,anatomy-of-a-murder,anatomy-of-a-murder-1959,anatomy-of-a-murder-1959,anatomy-of-a-murder,anatomy-of-a-murder-1959
1959.0,,7.4,"['Docudrama', 'Biography', 'Drama', 'Family', 'History', 'War']",['Millie PerkinsJoseph SchildkrautShelley Winters'],81,36.0,59.0,21,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0052738/,The Diary of Anne Frank,https://letterboxd.com/film/the-diary-of-anne-frank-1959,https://letterboxd.com/film/the-diary-of-anne-frank,True,,the-diary-of-anne-frank-1959,the-diary-of-anne-frank,the-diary-of-anne-frank-1959,the-diary-of-anne-frank-1959,the-diary-of-anne-frank,the-diary-of-anne-frank-1959
1959.0,,7.5,"['Docudrama', 'Period Drama', 'Drama']",['Audrey HepburnPeter FinchEdith Evans'],117,39.0,78.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0053131/,The Nun's Story,https://letterboxd.com/film/the-nuns-story-1959,https://letterboxd.com/film/the-nuns-story,True,,the-nuns-story-1959,the-nuns-story,the-nuns-story-1959,the-nuns-story-1959,the-nuns-story,the-nuns-story-1959
1958.0,,7.5,"['Psychological Drama', 'Tragic Romance', 'Drama', 'Romance']",['Simone SignoretLaurence HarveyHeather Sears'],71,50.0,84.0,78,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0053226/,Room at the Top,https://letterboxd.com/film/room-at-the-top-1959,https://letterboxd.com/film/room-at-the-top,True,,room-at-the-top-1959,room-at-the-top,room-at-the-top-1959,room-at-the-top-1958,room-at-the-top,room-at-the-top-1959
1960.0,,5.1,"['Italian', 'Drama']",['Raf ValloneEleonora Rossi DragoMarisa Merlini'],,,,21,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0053851/,The Apartment,https://letterboxd.com/film/the-apartment-1960,https://letterboxd.com/film/the-apartment-1960,True,,the-apartment-1960,the-apartment-1960,the-apartment-1960,the-apartment-1960,the-apartment,the-apartment-1960
1960.0,,6.8,"['Classical Western', 'Desert Adventure', 'Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Western Epic', 'Adventure', 'Drama', 'History']",['John WayneRichard WidmarkLaurence Harvey'],158,48.0,,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0053580/,The Alamo,https://letterboxd.com/film/the-alamo-1960,https://letterboxd.com/film/the-alamo,True,,the-alamo-1960,the-alamo,the-alamo-1960,the-alamo-1960,the-alamo,the-alamo-1960
1960.0,,7.7,"['Period Drama', 'Showbiz Drama', 'Drama']",['Burt LancasterJean SimmonsArthur Kennedy'],118,47.0,,79,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0053793/,Elmer Gantry,https://letterboxd.com/film/elmer-gantry-1960,https://letterboxd.com/film/elmer-gantry,True,,elmer-gantry-1960,elmer-gantry,elmer-gantry-1960,elmer-gantry-1960,elmer-gantry,elmer-gantry-1960
1960.0,,7.1,['Drama'],['Trevor HowardDean StockwellWendy Hiller'],26,18.0,,25,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0054326/,Sons and Lovers,https://letterboxd.com/film/sons-and-lovers-1960,https://letterboxd.com/film/sons-and-lovers,True,,sons-and-lovers-1960,sons-and-lovers,sons-and-lovers-1960,sons-and-lovers-1960,sons-and-lovers,sons-and-lovers-1960
1960.0,,7.1,"['Drama', 'Western']",['Deborah KerrRobert MitchumPeter Ustinov'],56,32.0,82.0,34,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0054353/,The Sundowners,https://letterboxd.com/film/the-sundowners-1960,https://letterboxd.com/film/the-sundowners-1960,True,,the-sundowners-1960,the-sundowners-1960,the-sundowners-1960,the-sundowners-1960,the-sundowners,the-sundowners-1960
2021.0,,7.1,"['Classic Musical', 'Tragic Romance', 'Crime', 'Drama', 'Musical', 'Romance']",['Ansel ElgortRachel ZeglerAriana DeBose'],840,332.0,85.0,99+,,,,(156 min),https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt3581652/,West Side Story,https://letterboxd.com/film/west-side-story-2021,https://letterboxd.com/film/west-side-story-2021,True,,west-side-story-2021,west-side-story-2021,west-side-story-2021,west-side-story-2021,west-side-story,west-side-story-2021
1961.0,,6.8,"['Coming-of-Age', 'Period Drama', 'Drama', 'Romance']",['Leslie CaronMaurice ChevalierCharles Boyer'],69,12.0,,24,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0054866/,Fanny,https://letterboxd.com/film/fanny-1961,https://letterboxd.com/film/fanny-1961,True,,fanny-1961,fanny-1961,fanny-1961,fanny-1961,fanny,fanny-1961
1961.0,,7.5,"['Dark Comedy', 'Period Drama', 'War Epic', 'Action', 'Adventure', 'Drama', 'War']",['Gregory PeckDavid NivenAnthony Quinn'],221,61.0,72.0,49,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0054953/,The Guns of Navarone,https://letterboxd.com/film/the-guns-of-navarone-1961,https://letterboxd.com/film/the-guns-of-navarone,True,,the-guns-of-navarone-1961,the-guns-of-navarone,the-guns-of-navarone-1961,the-guns-of-navarone-1961,the-guns-of-navarone,the-guns-of-navarone-1961
1961.0,,7.9,"['Drama', 'Sport']",['Paul NewmanJackie GleasonPiper Laurie'],262,119.0,90.0,37,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0054997/,The Hustler,https://letterboxd.com/film/the-hustler-1961,https://letterboxd.com/film/the-hustler,True,,the-hustler-1961,the-hustler,the-hustler-1961,the-hustler-1961,the-hustler,the-hustler-1961
1961.0,,8.3,"['Legal Drama', 'Drama', 'History', 'War']",['Spencer TracyBurt LancasterRichard Widmark'],292,116.0,60.0,73,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0055031/,Judgment at Nuremberg,https://letterboxd.com/film/judgment-at-nuremberg-1961,https://letterboxd.com/film/judgment-at-nuremberg,True,,judgment-at-nuremberg-1961,judgment-at-nuremberg,judgment-at-nuremberg-1961,judgment-at-nuremberg-1961,judgment-at-nuremberg,judgment-at-nuremberg-1961
1962.0,,8.3,"['Adventure Epic', 'Desert Adventure', 'Epic', 'Tragedy', 'War Epic', 'Adventure', 'Biography', 'Drama', 'War']","[""Peter O'TooleAlec GuinnessAnthony Quinn""]",835,147.0,100.0,67,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056172/,Lawrence of Arabia,https://letterboxd.com/film/lawrence-of-arabia-1962,https://letterboxd.com/film/lawrence-of-arabia,True,,lawrence-of-arabia-1962,lawrence-of-arabia,lawrence-of-arabia-1962,lawrence-of-arabia-1962,lawrence-of-arabia,lawrence-of-arabia-1962
1962.0,,7.7,"['Epic', 'Historical Epic', 'Period Drama', 'War Epic', 'Action', 'Drama', 'History', 'War']",['Eddie AlbertPaul AnkaArletty'],291,54.0,75.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056197/,The Longest Day,https://letterboxd.com/film/the-longest-day-1962,https://letterboxd.com/film/the-longest-day,True,,the-longest-day-1962,the-longest-day,the-longest-day-1962,the-longest-day-1962,the-longest-day,the-longest-day-1962
1962.0,,7.7,"['Classic Musical', 'Comedy', 'Family', 'Musical', 'Romance']",['Robert PrestonShirley JonesBuddy Hackett'],172,37.0,76.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056262/,The Music Man,https://letterboxd.com/film/the-music-man-1962,https://letterboxd.com/film/the-music-man,True,,the-music-man-1962,the-music-man,the-music-man-1962,the-music-man-1962,the-music-man,the-music-man-1962
1962.0,,8.3,"['Legal Drama', 'Period Drama', 'Crime', 'Drama']",['Gregory PeckJohn MegnaFrank Overton'],671,152.0,88.0,75,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056592/,To Kill a Mockingbird,https://letterboxd.com/film/to-kill-a-mockingbird-1962,https://letterboxd.com/film/to-kill-a-mockingbird,True,,to-kill-a-mockingbird-1962,to-kill-a-mockingbird,to-kill-a-mockingbird-1962,to-kill-a-mockingbird-1962,to-kill-a-mockingbird,to-kill-a-mockingbird-1962
1963.0,,6.4,"['Farce', 'Adventure', 'Comedy', 'History', 'Romance']",['George DevineRachel KempsonAngela Baddeley'],92,55.0,77.0,40,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0057590/,Tom Jones,https://letterboxd.com/film/tom-jones-1963,https://letterboxd.com/film/tom-jones,True,,tom-jones-1963,tom-jones,tom-jones-1963,tom-jones-1963,tom-jones,tom-jones-1963
1963.0,,7.7,"['Adventure', 'Drama']",['Stathis GiallelisFrank WolffHarry Davis'],43,27.0,72.0,20,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056825/,America America,https://letterboxd.com/film/america-america-1963,https://letterboxd.com/film/america-america,True,,america-america-1963,america-america,america-america-1963,america-america-1963,america-america,america-america-1963
1962.0,,7.1,"['Classical Western', 'Epic', 'Western Epic', 'Action', 'Adventure', 'War', 'Western']",['James StewartJohn WayneGregory Peck'],219,53.0,56.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0056085/,How the West Was Won,https://letterboxd.com/film/how-the-west-was-won-1963,https://letterboxd.com/film/how-the-west-was-won,True,,how-the-west-was-won-1963,how-the-west-was-won,how-the-west-was-won-1963,how-the-west-was-won-1962,how-the-west-was-won,how-the-west-was-won-1963
1963.0,,7.5,"['Coming-of-Age', 'Period Drama', 'Comedy', 'Drama']",['Sidney PoitierLilia SkalaLisa Mann'],126,37.0,61.0,10,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0057251/,Lilies of the Field,https://letterboxd.com/film/lilies-of-the-field-1963,https://letterboxd.com/film/lilies-of-the-field,True,,lilies-of-the-field-1963,lilies-of-the-field,lilies-of-the-field-1963,lilies-of-the-field-1963,lilies-of-the-field,lilies-of-the-field-1963
1964.0,,7.7,"['Classic Musical', 'Drama', 'Family', 'Musical', 'Romance']",['Audrey HepburnRex HarrisonStanley Holloway'],423,95.0,95.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0058385/,My Fair Lady,https://letterboxd.com/film/my-fair-lady-1964,https://letterboxd.com/film/my-fair-lady,True,,my-fair-lady-1964,my-fair-lady,my-fair-lady-1964,my-fair-lady-1964,my-fair-lady,my-fair-lady-1964
1964.0,,7.7,"['Epic', 'Historical Epic', 'Period Drama', 'Political Drama', 'Biography', 'Drama', 'History']","[""Richard BurtonPeter O'TooleJohn Gielgud""]",133,60.0,68.0,63,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0057877/,Becket,https://letterboxd.com/film/becket-1964,https://letterboxd.com/film/becket,True,,becket-1964,becket,becket-1964,becket-1964,becket,becket-1964
1964.0,,8.3,"['Dark Comedy', 'Farce', 'Political Drama', 'Quirky Comedy', 'Satire', 'Tragedy', 'Comedy', 'War']",['Peter SellersGeorge C. ScottSterling Hayden'],1.1K,248.0,97.0,34,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0057012/,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,https://letterboxd.com/film/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,https://letterboxd.com/film/dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,True,,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb,dr-strangelove-or-how-i-learned-to-stop-worrying-and-love-the-bomb-1964
1964.0,,7.8,"['Classic Musical', 'Fairy Tale', 'Comedy', 'Family', 'Fantasy', 'Musical']",['Julie AndrewsDick Van DykeDavid Tomlinson'],412,124.0,88.0,82,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0058331/,Mary Poppins,https://letterboxd.com/film/mary-poppins-1964,https://letterboxd.com/film/mary-poppins-1964,True,,mary-poppins-1964,mary-poppins-1964,mary-poppins-1964,mary-poppins-1964,mary-poppins,mary-poppins-1964
1964.0,,7.6,"['Coming-of-Age', 'Period Drama', 'Comedy', 'Drama']",['Anthony QuinnAlan BatesIrene Papas'],110,32.0,,12,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0057831/,Zorba the Greek,https://letterboxd.com/film/zorba-the-greek-1964,https://letterboxd.com/film/zorba-the-greek,True,,zorba-the-greek-1964,zorba-the-greek,zorba-the-greek-1964,zorba-the-greek-1964,zorba-the-greek,zorba-the-greek-1964
1965.0,,8.1,"['Classic Musical', 'Epic', 'Period Drama', 'Biography', 'Drama', 'Family', 'Musical', 'Romance']",['Julie AndrewsChristopher PlummerEleanor Parker'],613,104.0,63.0,49,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0059742/,The Sound of Music,https://letterboxd.com/film/the-sound-of-music-1965,https://letterboxd.com/film/the-sound-of-music,True,,the-sound-of-music-1965,the-sound-of-music,the-sound-of-music-1965,the-sound-of-music-1965,the-sound-of-music,the-sound-of-music-1965
1965.0,,7.0,"['Drama', 'Romance']",['Laurence HarveyDirk BogardeJulie Christie'],83,64.0,62.0,99+,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0059084/,Darling,https://letterboxd.com/film/darling-1965,https://letterboxd.com/film/darling,True,,darling-1965,darling,darling-1965,darling-1965,darling,darling-1965
1965.0,,7.9,"['Epic', 'Romantic Epic', 'Tragedy', 'Tragic Romance', 'Drama', 'Romance', 'War']",['Omar SharifJulie ChristieGeraldine Chaplin'],373,82.0,69.0,57,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0059113/,Doctor Zhivago,https://letterboxd.com/film/doctor-zhivago-1965,https://letterboxd.com/film/doctor-zhivago,True,,doctor-zhivago-1965,doctor-zhivago,doctor-zhivago-1965,doctor-zhivago-1965,doctor-zhivago,doctor-zhivago-1965
1965.0,,7.0,"['Drama', 'Romance', 'War']",['Vivien LeighSimone SignoretJosé Ferrer'],94,30.0,,55,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0059712/,Ship of Fools,https://letterboxd.com/film/ship-of-fools-1965,https://letterboxd.com/film/ship-of-fools,True,,ship-of-fools-1965,ship-of-fools,ship-of-fools-1965,ship-of-fools-1965,ship-of-fools,ship-of-fools-1965
1965.0,,7.3,"['Comedy', 'Drama', 'Romance']",['Jason RobardsBarbara HarrisMartin Balsam'],85,25.0,,10,,,,,https://slyb.app.link/vtz1COZnXAb?$canonical_url=https://m.imdb.com/?$canonical_url=https://m.imdb.com/title/tt0059798/,A Thousand Clowns,https://letterboxd.com/film/a-thousand-clowns-1965,https://letterboxd.com/film/a-thousand-clowns,True,,a-thousand-clowns-1965,a-thousand-clowns,a-thousand-clowns-1965,a-thousand-clowns-1965,a-thousand-clowns,a-thousand-clowns-1965
